result_id,evidence_layer,protocol,execution_environment,job_id,experiment_code,experiment_name,split,split_sha256,development_status,encoder,connector,seed,epoch,checkpoint,checkpoint_sha256,augmentation,original_run_name,input_mode,reason_mode,graph_source,oracle,model_arm,comparator_arm,n_questions,n_images,metric,model_score,comparator_score,effect,ci_lower,ci_upper,ci_level,bootstrap_unit,bootstrap_resamples,effect_excludes_zero,eos_rate,cap_rate,mean_generated_tokens,source_artifact,source_artifact_sha256,source_commit,notes
corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,51.333333,28.7,22.633333,,,,,,,100,0,2.245333,outputs/eval/confirm/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,96c14e93857e9e6072d4444baefd72141836ba3467d64c9909c06f3aa2eb088c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,52.15,28.65,23.5,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,60f197400e30d46d74767ed8b24137a30a8e07f018aebae4573664244953eb23,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,52.15,28.65,23.5,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,60f197400e30d46d74767ed8b24137a30a8e07f018aebae4573664244953eb23,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,52.975,31.3,21.675,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,60f197400e30d46d74767ed8b24137a30a8e07f018aebae4573664244953eb23,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,bridge_clip_w1_s43_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,43,5,bridge_clip_w1_s43_v1_ep5,,none,bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,52.5,28.65,23.85,,,,,,,100,0,2.23625,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ce6ebf82b246cd5ca1faa92a93aa18c70b7bace6ba9d08071161f9b3b9dcc473,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,bridge_clip_w1_s43_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,43,5,bridge_clip_w1_s43_v1_ep5,,none,bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,52.5,28.65,23.85,,,,,,,100,0,2.23625,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ce6ebf82b246cd5ca1faa92a93aa18c70b7bace6ba9d08071161f9b3b9dcc473,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,bridge_clip_w1_s43_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,43,5,bridge_clip_w1_s43_v1_ep5,,none,bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,53.4,31.3,22.1,,,,,,,100,0,2.23625,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ce6ebf82b246cd5ca1faa92a93aa18c70b7bace6ba9d08071161f9b3b9dcc473,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,bridge_clip_w1_s44_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,44,5,bridge_clip_w1_s44_v1_ep5,,none,bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,51.05,28.65,22.4,,,,,,,100,0,2.24725,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,80c80096b2e51b1d63f4c2ef9f45182de228cd92707874830abfa1c2fb821ea2,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,bridge_clip_w1_s44_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,44,5,bridge_clip_w1_s44_v1_ep5,,none,bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,51.05,28.65,22.4,,,,,,,100,0,2.24725,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,80c80096b2e51b1d63f4c2ef9f45182de228cd92707874830abfa1c2fb821ea2,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,bridge_clip_w1_s44_v1_ep5,objective_4000_qids,,development_result,clip,mlp256,44,5,bridge_clip_w1_s44_v1_ep5,,none,bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,52.1,31.3,20.8,,,,,,,100,0,2.24725,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,80c80096b2e51b1d63f4c2ef9f45182de228cd92707874830abfa1c2fb821ea2,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,,development_result,clip,,42,5,bridge_clip_w1seq_s42_v1_ep5,,none,bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,49.875,28.65,21.225,,,,,,,100,0,2.223,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,42fb044c667fb640cf66474642b37d85c535e932ebed55ddc091a9ebe00c6c04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,,development_result,clip,,42,5,bridge_clip_w1seq_s42_v1_ep5,,none,bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,49.875,28.65,21.225,,,,,,,100,0,2.223,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,42fb044c667fb640cf66474642b37d85c535e932ebed55ddc091a9ebe00c6c04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,,development_result,clip,,42,5,bridge_clip_w1seq_s42_v1_ep5,,none,bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,50.65,31.3,19.35,,,,,,,100,0,2.223,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,42fb044c667fb640cf66474642b37d85c535e932ebed55ddc091a9ebe00c6c04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,,development_result,clip,,43,5,bridge_clip_w1seq_s43_v1_ep5,,none,bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,51.625,28.65,22.975,,,,,,,100,0,2.20825,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,62dd89e63e00fe100ee65e64650a13bb59a0fc420ec5cc8d33c38c0fc5d90e6b,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,,development_result,clip,,43,5,bridge_clip_w1seq_s43_v1_ep5,,none,bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,51.625,28.65,22.975,,,,,,,100,0,2.20825,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,62dd89e63e00fe100ee65e64650a13bb59a0fc420ec5cc8d33c38c0fc5d90e6b,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,,development_result,clip,,43,5,bridge_clip_w1seq_s43_v1_ep5,,none,bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,52.25,31.3,20.95,,,,,,,100,0,2.20825,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,62dd89e63e00fe100ee65e64650a13bb59a0fc420ec5cc8d33c38c0fc5d90e6b,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5::bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5,bridge_clip_w1seq_s44_v1_ep5,objective_4000_qids,,development_result,clip,,44,5,bridge_clip_w1seq_s44_v1_ep5,,none,bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,50.6,28.65,21.95,,,,,,,100,0,2.2285,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,b2fad9749d46a94f2c42538f70aca4775f21eb48bea5a9af8b3d703de45b2819,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5::bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5,bridge_clip_w1seq_s44_v1_ep5,objective_4000_qids,,development_result,clip,,44,5,bridge_clip_w1seq_s44_v1_ep5,,none,bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,50.6,28.65,21.95,,,,,,,100,0,2.2285,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,b2fad9749d46a94f2c42538f70aca4775f21eb48bea5a9af8b3d703de45b2819,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5::bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_clip_w1seq_s44_v1_ep5,bridge_clip_w1seq_s44_v1_ep5,objective_4000_qids,,development_result,clip,,44,5,bridge_clip_w1seq_s44_v1_ep5,,none,bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,51.325,31.3,20.025,,,,,,,100,0,2.2285,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,b2fad9749d46a94f2c42538f70aca4775f21eb48bea5a9af8b3d703de45b2819,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,46.325,28.65,17.675,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ba2ee67073462bc5df53540b27cc117ad02761209161cf0c436b4d96f72efd1c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,46.325,28.65,17.675,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ba2ee67073462bc5df53540b27cc117ad02761209161cf0c436b4d96f72efd1c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,46.975,31.3,15.675,,,,,,,100,0,2.2465,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,ba2ee67073462bc5df53540b27cc117ad02761209161cf0c436b4d96f72efd1c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,46.275,28.65,17.625,,,,,,,100,0,2.22675,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,9d8b957edf1a455e69bbab4fb149ea10209434d22141053e5d4d3cdfb0fccdb4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,46.275,28.65,17.625,,,,,,,100,0,2.22675,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,9d8b957edf1a455e69bbab4fb149ea10209434d22141053e5d4d3cdfb0fccdb4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,46.95,31.3,15.65,,,,,,,100,0,2.22675,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,9d8b957edf1a455e69bbab4fb149ea10209434d22141053e5d4d3cdfb0fccdb4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact,43.925,28.65,15.275,,,,,,,100,0,2.238,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,aa61fc4e3a9d7c19489e1104b80b8a38c998c9521058b80638856853dfa34ebb,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,exact_full,43.925,28.65,15.275,,,,,,,100,0,2.238,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,aa61fc4e3a9d7c19489e1104b80b8a38c998c9521058b80638856853dfa34ebb,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291075,corrected_objective_ab:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,objective_4000_qids,,development_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,4000,4000,vqa_soft,44.875,31.3,13.575,,,,,,,100,0,2.238,outputs/eval/objective_ab_2291075/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json,aa61fc4e3a9d7c19489e1104b80b8a38c998c9521058b80638856853dfa34ebb,,corrected ChatML + supervised EOS; primary metric exact_full
