result_id,evidence_layer,experiment_code,split,encoder,connector,augmentation,category,n,metric,model_score,comparator_score,effect,source_artifact
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,relate,1342,exact_full,43.815201,14.157973,29.657228,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,choose,489,vqa_soft,65.848671,49.693252,16.155419,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,compare,129,vqa_soft,47.286822,44.96124,2.325581,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,exist,726,vqa_soft,62.809917,48.760331,14.049587,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,other,1314,vqa_soft,52.587519,30.060883,22.526636,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s43_v1_ep5::bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s43_v1_ep5,objective_4000_qids,clip,mlp256,none,relate,1342,vqa_soft,45.156483,15.052161,30.104322,outputs/eval/objective_ab_2291075/bridge_clip_w1_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,choose,489,exact,66.462168,48.670757,17.791411,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,compare,129,exact,45.736434,43.410853,2.325581,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,exist,726,exact,64.049587,41.322314,22.727273,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,other,1314,exact,48.249619,27.549467,20.700152,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,relate,1342,exact,41.654247,14.157973,27.496274,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,choose,489,exact_full,66.462168,48.670757,17.791411,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,compare,129,exact_full,45.736434,43.410853,2.325581,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,exist,726,exact_full,64.049587,41.322314,22.727273,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,other,1314,exact_full,48.249619,27.549467,20.700152,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,relate,1342,exact_full,41.654247,14.157973,27.496274,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,choose,489,vqa_soft,66.462168,49.693252,16.768916,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,compare,129,vqa_soft,45.736434,44.96124,0.775194,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,exist,726,vqa_soft,64.049587,48.760331,15.289256,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,other,1314,vqa_soft,49.619482,30.060883,19.5586,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1_s44_v1_ep5::bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1_s44_v1_ep5,objective_4000_qids,clip,mlp256,none,relate,1342,vqa_soft,43.442623,15.052161,28.390462,outputs/eval/objective_ab_2291075/bridge_clip_w1_s44_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,choose,489,exact,65.848671,48.670757,17.177914,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,compare,129,exact,48.062016,43.410853,4.651163,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,exist,726,exact,61.157025,41.322314,19.834711,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,other,1314,exact,47.260274,27.549467,19.710807,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,relate,1342,exact,40.685544,14.157973,26.527571,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,choose,489,exact_full,65.848671,48.670757,17.177914,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,compare,129,exact_full,48.062016,43.410853,4.651163,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,exist,726,exact_full,61.157025,41.322314,19.834711,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,other,1314,exact_full,47.260274,27.549467,19.710807,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,relate,1342,exact_full,40.685544,14.157973,26.527571,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,choose,489,vqa_soft,65.848671,49.693252,16.155419,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,compare,129,vqa_soft,48.062016,44.96124,3.100775,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,exist,726,vqa_soft,61.157025,48.760331,12.396694,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,other,1314,vqa_soft,48.325723,30.060883,18.26484,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5::bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s42_v1_ep5,objective_4000_qids,clip,,none,relate,1342,vqa_soft,41.95231,15.052161,26.900149,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s42_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,choose,489,exact,66.871166,48.670757,18.200409,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,compare,129,exact,49.612403,43.410853,6.20155,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,exist,726,exact,62.396694,41.322314,21.07438,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,other,1314,exact,48.401826,27.549467,20.852359,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,relate,1342,exact,43.591654,14.157973,29.433681,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,choose,489,exact_full,66.871166,48.670757,18.200409,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,compare,129,exact_full,49.612403,43.410853,6.20155,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,exist,726,exact_full,62.396694,41.322314,21.07438,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,other,1314,exact_full,48.401826,27.549467,20.852359,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5::bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_objective_ab:bridge_clip_w1seq_s43_v1_ep5,objective_4000_qids,clip,,none,relate,1342,exact_full,43.591654,14.157973,29.433681,outputs/eval/objective_ab_2291075/bridge_clip_w1seq_s43_v1_ep5__corrected_chatml_v1_eos__objective_4000_qids__image_only__direct_records.json
